,Unnamed: 0,trackName,artistName,trackID,trackURI,duration (min),popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Cluster,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6,Metric 7,Metric 8
561,562,Like 1999,Valley,25gacl0dFF9HTclx7Ug7xC,spotify:track:25gacl0dFF9HTclx7Ug7xC,2.41,70,0.733,0.382,7,-7.955,0.0459,0.132,0.0,0.162,0.517,98.027,2,0.35180443895442937,0.4242977055850321,-1.622525784603016,0.24662269038447257,0.6639735990515881,0.19831634667496498,0.3575976157759173,-0.11394062086207644
562,563,Television / So Far So Good,Rex Orange County,27rZYxE4l21wTaovX4WTnI,spotify:track:27rZYxE4l21wTaovX4WTnI,4.38,65,0.403,0.505,5,-7.75,0.0463,0.592,0.0,0.121,0.32,164.902,4,1.0879975813531204,-1.6168729891938698,-1.0321515306272022,0.4328825196794935,-1.4839448761693865,0.925456160996796,-0.8478895047924259,0.2462837412294835
563,564,Let Me Down,Oliver Tree,0jk6J6B9ivegJc7dTg10Mp,spotify:track:0jk6J6B9ivegJc7dTg10Mp,1.85,64,0.457,0.648,7,-5.762,0.0552,0.0114,1.69e-05,0.212,0.736,160.021,2,-1.4120879440066323,-0.7719245375654593,-0.7753266219800296,0.5607525969936908,-0.7680567826132227,1.385707612425434,-0.4064666032860816,0.6011911855658983
564,565,Kilby Girl,The Backseat Lovers,1170VohRSx6GwE6QDCHPPH,spotify:track:1170VohRSx6GwE6QDCHPPH,4.7,78,0.329,0.444,1,-9.973,0.0417,0.0578,0.0352,0.113,0.225,162.279,7,0.9445097047382126,-2.2910579396451394,-0.6570491556870395,0.06257619664369228,-2.101547618108375,0.41676442711697903,-0.24515549558127148,-0.03003425504347909
565,566,Glitter,BENEE,23TPP1eeElFfvYVznskwCY,spotify:track:23TPP1eeElFfvYVznskwCY,3.0,67,0.801,0.589,7,-5.157,0.0485,0.0863,0.0,0.162,0.58,116.934,2,-1.1025996407620144,0.49669607911603025,-1.419788808959153,-0.028199567134747715,0.36151987592863327,0.549465406791183,0.356101024555517,-0.15490975909212013
566,567,this is what falling in love feels like,JVKE,2PWTZV5znjLtZC5T1EVJvL,spotify:track:2PWTZV5znjLtZC5T1EVJvL,2.01,69,0.422,0.44,11,-5.53,0.0544,0.617,0.0,0.0837,0.332,128.934,4,1.0142806362719434,-1.2456476832543826,-1.5613913990105965,0.9476693461134872,0.2958160363938383,1.258507583313482,-1.0517096194211288,-0.4116013660846414
567,568,16,Baby Keem,1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM,2.6,79,0.701,0.782,1,-4.987,0.138,0.0918,2.31e-06,0.124,0.57,94.03,2,-1.628655101664463,0.24804150736220792,-1.3878962070014573,-0.04740455742949218,-0.43905537244888376,-0.9932318364546566,0.7832156515351357,-0.04334131417576578
568,569,Ophelia,The Lumineers,5NORWMFC27ywGSZxi8uquP,spotify:track:5NORWMFC27ywGSZxi8uquP,2.67,79,0.664,0.573,5,-6.519,0.0277,0.613,0.000363,0.0857,0.566,76.023,2,0.38471656235799656,0.17945296948817044,-2.5130075804428555,0.4539992363070133,0.5395677109160184,-0.6241161463186152,0.6066605765090959,-0.05792680467913589
569,570,Heat Waves,Glass Animals,02MWAaffLxlfxAUY7c5dvx,spotify:track:02MWAaffLxlfxAUY7c5dvx,3.98,89,0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,2,0.2912209533016862,0.9120281937245375,-2.2716904279066963,0.7677995636957773,1.3843569966094225,0.6964190454508711,0.23288784623757455,-0.5051129278135945
570,571,Stay,Cheat Codes,7wGoRwE6MZnm9flIMKWPul,spotify:track:7wGoRwE6MZnm9flIMKWPul,3.23,60,0.63,0.784,2,-5.175,0.042,0.0385,0.0,0.231,0.451,92.001,2,-1.5533757718514227,-0.7388642875205119,-0.9697997819397876,0.30359507826126586,0.11997352749599458,-1.140813260803494,0.5962362852677312,0.06882491661798101
571,572,Stargazing,The Neighbourhood,0VF7YLIxSQKyNiFL3X6MmN,spotify:track:0VF7YLIxSQKyNiFL3X6MmN,3.62,76,0.512,0.483,0,-7.798,0.0298,0.00304,0.0011,0.12,0.367,160.009,7,-0.032946062162897784,-1.3694925043227562,-0.9550829898952312,-0.3090866968099824,-2.0905781428308856,0.18963900861905963,0.1356119702091209,-0.03899841832995596
572,573,Electric Love,BØRNS,2GiJYvgVaD2HtM8GqD9EgQ,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,3.64,83,0.611,0.797,6,-7.627,0.0533,0.00543,0.00137,0.26,0.518,120.041,2,-1.3388412119938897,-0.5168709853541918,-1.0027620470480627,0.915643392597274,-0.10413255153402748,0.4898167570258197,0.4005953428749789,0.1883622891016189
573,574,Talk Too Much,COIN,4djIFfof5TpbSGRZUpsTXq,spotify:track:4djIFfof5TpbSGRZUpsTXq,3.12,72,0.598,0.888,4,-5.119,0.0807,0.00947,0.0,0.347,0.482,103.966,2,-2.0935907213778076,-0.7493925886929104,-0.6010980707487903,1.1876114643355598,0.06463783725577524,-0.4977390424949009,0.5064580970505828,0.436328509304692
574,575,Two Moons,BoyWithUke,5GxUKIEkMXXZo1Tif0IzfC,spotify:track:5GxUKIEkMXXZo1Tif0IzfC,3.75,75,0.841,0.502,6,-9.068,0.211,0.52,0.000187,0.103,0.863,109.965,2,0.37848474133593646,2.3645818419918694,-1.7790385528400467,-0.011754453134597146,-0.1017122717509327,0.4728298518933105,0.344263040859392,0.8251315406967654
575,576,Pink + White,Frank Ocean,3xKsf9qdS1CyvXSMEid6g8,spotify:track:3xKsf9qdS1CyvXSMEid6g8,3.08,85,0.545,0.545,9,-7.362,0.107,0.667,5.48e-05,0.417,0.549,159.94,2,0.3967574678420979,-0.25325645759654225,-0.8652683375613716,2.2452274038648468,-0.7862569262132256,1.664118423597792,-0.3553025426710412,1.4080786800611602
576,577,Cocoa Butter Kisses,Chance the Rapper,0aMHIW1lqrulVCx0LLlr6a,spotify:track:0aMHIW1lqrulVCx0LLlr6a,5.12,70,0.679,0.645,6,-7.777,0.222,0.0518,0.0,0.145,0.203,125.795,7,-0.2765455504483527,-0.10462991020372871,-0.1903460793304671,0.13711764728597545,-0.29940130751765487,0.35386734426609573,-0.43670397531172134,-0.4524802611618794
577,578,Icee Pop,Nic D,1zKOagmkCtXuGmCivG8HZE,spotify:track:1zKOagmkCtXuGmCivG8HZE,2.46,68,0.914,0.572,0,-6.606,0.0359,0.12,0.0,0.0709,0.864,134.989,2,-1.1391801747337404,1.445676534553273,-1.9199872677391254,-1.2807924412938942,-1.2496539365090062,-0.03586026149365641,1.145729299243259,0.4445723179911342
578,579,Marlboro Nights,Lonely God,755inykyaG4w22GWAsA3MX,spotify:track:755inykyaG4w22GWAsA3MX,1.14,77,0.466,0.823,2,-6.635,0.311,0.00237,0.000321,0.332,0.782,175.797,7,-2.047695152657154,0.13741490068800097,0.43806620756973835,1.0109244379120723,-2.3347455420011936,0.7899356070125335,-0.3332302765305452,1.6485871593874752
579,580,Blue World,Mac Miller,2hwOoMtWPtTSSn6WHV7Vp5,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,3.49,76,0.742,0.553,8,-8.98,0.419,0.389,0.0,0.0694,0.508,84.931,6,0.5807543679024677,2.0852457504634927,-0.7141332302759033,0.3864757970048984,0.5554419104136119,0.03525292045759498,-0.5026189244006057,0.06475219665915316
580,581,For A Minute,WizTheMc,2zAKwUD7TVTt8qTxa9bnQJ,spotify:track:2zAKwUD7TVTt8qTxa9bnQJ,1.82,65,0.711,0.778,2,-6.346,0.0897,0.0273,1.77e-06,0.103,0.827,160.018,2,-1.901845107774758,0.49653495608801107,-1.0566604936629285,-0.7780066432642395,-1.558407021118016,0.6928530196303807,0.3447353047966566,0.5489330786988584
581,582,I Love You So,The Walters,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,2.67,89,0.575,0.648,10,-4.891,0.0358,0.583,0.0,0.115,0.466,75.977,2,-0.050150065243551555,-0.3958274609490706,-2.386531891342511,1.3043324866725579,1.2607916565806294,0.22562146077219158,0.13571431718315444,-0.5143797470880647
582,583,Feels So Easy,Ber,53m2qiG26iGnHb3ygFFDp2,spotify:track:53m2qiG26iGnHb3ygFFDp2,2.44,43,0.607,0.418,6,-10.189,0.0659,0.747,5.63e-05,0.116,0.367,110.158,4,2.082490946365159,-0.16105667550623523,-1.278782891996019,0.09197176104704317,0.2052570003904015,-0.1271892065755484,-0.521082522491141,0.3593691855156171
583,584,Winning Streak,Shaboozey,5PsBdwMY4gOMHouL4hvNG6,spotify:track:5PsBdwMY4gOMHouL4hvNG6,3.31,0,0.715,0.548,2,-6.823,0.0557,0.0687,0.0103,0.25,0.343,118.538,5,-0.3266949261678704,-0.49372842509989856,0.3316979099899612,-0.8870283718691363,0.21452396013301298,-1.1128330859344087,-0.3098497507314478,0.5155107455762942
584,585,do re mi,blackbear,6CUBgX8bXC5YQCkdgRHqyg,spotify:track:6CUBgX8bXC5YQCkdgRHqyg,3.53,0,0.745,0.595,8,-6.35,0.0486,0.00483,1.13e-05,0.125,0.169,110.966,5,-0.3397028414925537,-0.6337995495105648,0.19049963521598054,-1.0807273389838454,1.4081386238299838,-0.19924104918679844,-0.9435047213990205,-0.6833463115666578
585,586,Cigarettes & Cush (feat. Kehlani & Lily Allen),Stormzy,7MhomISA7KRK6U7KzeV06v,spotify:track:7MhomISA7KRK6U7KzeV06v,5.83,56,0.64,0.64,8,-6.105,0.138,0.469,0.0,0.265,0.761,135.953,2,-0.6296092260892888,0.6331389781067864,-0.8697508864604445,0.8419961783069161,-0.06009081818121937,0.9216577023639312,-0.32562726939845843,1.1138067164138
586,587,Moves,Big Sean,0Fv5N0cHBsl4bzCbollCAS,spotify:track:0Fv5N0cHBsl4bzCbollCAS,2.38,61,0.812,0.522,2,-5.287,0.257,0.0433,0.0,0.154,0.38,75.524,5,-0.6005373181767621,1.025875187133134,-0.6561092017378348,-0.19713627331117353,0.29627398393027177,-1.479027657213247,0.40766761168988463,-0.20031062968582775
587,588,Location (feat. Lil Wayne & Kehlani) - Remix,Khalid,3rtwdAFtZQiFu1WT0dUVjG,spotify:track:3rtwdAFtZQiFu1WT0dUVjG,4.65,48,0.684,0.467,1,-11.92,0.526,0.348,1.04e-06,0.127,0.443,79.991,6,1.4461984037012228,2.1313198054747184,0.41169358961104124,-0.12998835573265258,-0.35768558887728685,-1.6594838940987002,-0.577405252552246,0.9253855386539186
588,589,Play This Game,L!Z,4z5gqiDRjv1hwuFU3j9ga3,spotify:track:4z5gqiDRjv1hwuFU3j9ga3,3.06,0,0.662,0.716,11,-7.302,0.0287,0.00112,0.000582,0.0987,0.333,97.975,5,-0.6405005738257068,-0.6167110182476334,-0.07394780309082395,-0.790459792082631,2.17587256992834,0.17497991434563512,-1.077545500683288,-0.6429053988641735
589,590,Monolith (Overture),Sinjin Hawke,5wvX3aoDuGPYNv7ombAxv6,spotify:track:5wvX3aoDuGPYNv7ombAxv6,3.73,17,0.51,0.69,2,-8.823,0.0683,0.19,0.00211,0.0344,0.101,148.015,7,0.3562774332715622,-1.7996537679426658,0.21596103870361874,-1.2926994681299033,-0.9173858978070086,-0.373559634969335,-1.0768915988048862,-0.40352494380542625
590,591,Childish,aiwake,0GVOIQYC0yNb7S6BatGiL4,spotify:track:0GVOIQYC0yNb7S6BatGiL4,3.0,31,0.623,0.349,8,-8.658,0.0388,0.224,0.00453,0.166,0.182,87.994,5,1.3378800449491564,-0.7064082174955078,-0.6714757974749478,0.06129031360161596,1.4228002426778275,-0.4090733218006356,-0.543940521905506,-0.41283420521223607
591,592,Simple Instructions,SNEEK,4D3s6y5OfHthQqMWJqB2NA,spotify:track:4D3s6y5OfHthQqMWJqB2NA,4.71,20,0.703,0.62,6,-3.689,0.0754,0.0204,0.25,0.114,0.307,136.035,5,-0.942032160371011,-1.054832199622539,0.35933876649380797,-1.46717229854942,0.5842335629133548,0.6226161258518972,0.30455179218538114,0.011561390725415184
592,593,Puzzle,Sanguino,0pmdoFmU42CtMu7jfifnSa,spotify:track:0pmdoFmU42CtMu7jfifnSa,4.0,0,0.482,0.426,1,-7.532,0.318,0.34,0.0,0.113,0.501,87.338,5,0.8135658574094764,0.31146856407354523,0.4125864317362236,-0.6505800953688934,0.12510226164492763,-2.0287655431607856,-1.1034343633073165,0.8806252001065716
593,594,Working,Kate K-S,7mLlGTPpRAck0reev6SiNh,spotify:track:7mLlGTPpRAck0reev6SiNh,3.39,13,0.569,0.377,0,-11.323,0.0975,0.701,0.0478,0.0816,0.143,94.924,4,2.7732431414385337,-0.802591151475769,-0.4532276088294949,-0.9108264549384137,-0.13109286676336043,-1.8215418872800195,-0.4154974591702673,0.42725162662658756
594,595,WISH YOU WELL,Amir Obe,5TidpShGz6Jxsbx8fzKDlC,spotify:track:5TidpShGz6Jxsbx8fzKDlC,3.21,54,0.851,0.359,0,-8.335,0.0832,0.0207,0.0,0.105,0.159,137.034,7,0.6395822624398239,-0.009471497251614225,-0.6021666105706289,-1.2335328534955399,-1.1878326822908911,-0.4897340905626822,0.29119465708763403,-0.4689629055585344
595,596,Escalade,lil aaron,53o7TCHCgSfHRcwcJG3L6f,spotify:track:53o7TCHCgSfHRcwcJG3L6f,2.98,2,0.648,0.72,4,-6.843,0.0526,0.0173,0.0,0.118,0.421,120.005,5,-0.9155520367174464,-0.6417547302833905,0.08517763242094832,-1.2209288568043666,0.4189572131717665,-0.6115779887744522,-0.6367066330342468,0.0072300743095784215
596,597,3 Below,SAINt JHN,4hAbwTcgi9kY1qLNwRM8Wi,spotify:track:4hAbwTcgi9kY1qLNwRM8Wi,3.19,0,0.883,0.785,4,-4.03,0.0323,0.0658,0.0373,0.274,0.609,123.974,2,-2.088575199953222,0.3773800402815116,0.1023522083151849,-1.0426693479647768,0.6476708254648869,-0.47185477982154217,0.16318548969725336,0.749804342032713
597,598,Samantha,Dave,4YLzVD32aMH4qgSsSPtNbl,spotify:track:4YLzVD32aMH4qgSsSPtNbl,3.68,62,0.788,0.665,6,-9.184,0.31,0.461,1.84e-05,0.103,0.314,139.918,6,0.46777782043529487,1.0934873785648462,-0.16299422926570023,-0.20772478153986096,-0.714673080657879,0.6409131104426,-0.6997135011898852,0.11354379308247842
598,599,T-Shirt,Migos,7KOlJ92bu51cltsD9KU5I7,spotify:track:7KOlJ92bu51cltsD9KU5I7,4.04,9,0.865,0.687,10,-3.744,0.217,0.242,0.0,0.158,0.486,139.023,6,-1.2876610544247422,1.0935094397803649,0.35990677169675367,-0.7797186405288431,0.8552599472258188,0.850755678680747,-1.1698789073735814,0.10948520930298045
599,600,Cnn,Tigo B,1mJMNjkAmMpYgYfNO3b8ER,spotify:track:1mJMNjkAmMpYgYfNO3b8ER,4.48,17,0.789,0.618,5,-7.32,0.0706,0.00101,1.27e-05,0.096,0.821,149.981,2,-1.184815402831435,0.9402245716281293,-0.4664265180721262,-1.5011124209599944,-0.22796394462547337,0.6485334567586174,-0.2923597931906305,0.5775321708563438
600,601,NATURALLY,Amir Obe,62LFFIgexF6K6FgT7F3iGO,spotify:track:62LFFIgexF6K6FgT7F3iGO,3.31,48,0.907,0.371,11,-9.932,0.162,0.00847,0.00351,0.0918,0.287,139.957,6,0.7620576543322009,1.1312314088030684,-0.3094158533127438,-0.7518027161049685,0.6374674595535046,1.641500451090606,-0.6986724989932036,-0.6448932952071746
601,602,High,Azizi Gibson,3Eb9kEt1sHPrjRXMOgvNPh,spotify:track:3Eb9kEt1sHPrjRXMOgvNPh,3.55,0,0.753,0.216,7,-14.014,0.469,0.634,0.000454,0.219,0.102,179.863,4,3.3588862883262727,1.5028520279255835,2.0206941686578475,-0.590403359208743,-1.0181071422287296,0.9502490855212987,-2.418502397524955,1.25811946167773
602,603,Doppelgänger,Ro Ransom,5mek9gCB3W8out0ILDisMj,spotify:track:5mek9gCB3W8out0ILDisMj,5.09,0,0.49,0.719,4,-8.285,0.25,0.0562,1.54e-05,0.336,0.168,94.903,5,-0.25169664827711224,-0.9563427466176196,1.5250767225107673,0.369081197829039,0.7805922100620234,-1.5579008252485833,-1.1673722258777965,0.6748537764199883
603,604,Altitude (Extended),Jae Fly,4vAuIQuNEpSMQR5GtKd5GP,spotify:track:4vAuIQuNEpSMQR5GtKd5GP,5.24,25,0.904,0.432,11,-12.137,0.322,0.0121,1.02e-06,0.14,0.652,134.995,6,0.5378673942397983,2.624853794840992,0.43860317135511906,-0.8100250987732646,0.8240982433759325,1.4611326316521502,-1.0380925955187825,0.5749167211003594
604,605,Lip Service 6,FXXXXY,5WG909hIpVn8GQIoxsB5BA,spotify:track:5WG909hIpVn8GQIoxsB5BA,3.59,0,0.796,0.546,7,-6.761,0.224,0.608,0.000291,0.138,0.371,145.032,6,0.5983359439180573,0.8399044212304536,0.3923442910988509,-0.929167963861427,0.10386127845620044,0.3023803452169171,-1.397810933583527,0.5517608013110095
605,606,Now Or Never,Halsey,1mDGDb2fUmUMdqV3tb8VKQ,spotify:track:1mDGDb2fUmUMdqV3tb8VKQ,3.58,0,0.67,0.585,6,-4.861,0.0354,0.107,1.11e-06,0.131,0.447,110.03,5,-0.731774622434537,-0.45483452962974513,-0.22307310473109776,-0.9692751301388817,1.0117689375259853,-0.5243697664035356,-0.6789535514036626,-0.08628254772525265
606,607,Finders Keepers,Mabel,06BD7TeUR6mYbF6cWyzvZt,spotify:track:06BD7TeUR6mYbF6cWyzvZt,4.52,54,0.845,0.575,4,-6.525,0.0898,0.0519,4.66e-06,0.0881,0.638,108.036,2,-0.8638295752959494,1.0269741811795434,-1.283022973929332,-0.8373742524111781,0.1360663305669881,-0.1885730972929711,0.4861620238615277,-0.09549586411588096
607,608,Bambi,Jidenna,5KWV7S3osWbeOMPHCeWVyK,spotify:track:5KWV7S3osWbeOMPHCeWVyK,4.17,53,0.748,0.623,5,-5.08,0.0285,0.109,0.0,0.15,0.21,105.045,5,-0.6280331921151309,-0.6485905864169762,-0.9083024363462584,-0.22680370863787844,0.4361226130818391,-0.4118500489157875,0.13861007392675112,-0.7421537521699654
608,609,Combination,WDNG Crshrs,33gLJdN5yD4U5SgunuQOzT,spotify:track:33gLJdN5yD4U5SgunuQOzT,3.82,48,0.702,0.406,11,-13.493,0.452,0.189,0.0,0.172,0.74,148.164,6,1.142933546708208,2.617150322087652,0.5887112885987966,0.19912118793639236,-0.062384773529880734,1.8642383286673607,-1.407110925005059,1.2099000500422001
609,610,Endless Voyage,Groundislava,0olvvbCkVNJh2wY4LCfxoI,spotify:track:0olvvbCkVNJh2wY4LCfxoI,2.99,0,0.608,0.34,1,-13.371,0.0371,0.738,0.853,0.0998,0.132,95.004,3,3.9788398363418724,-2.116707612290036,0.9659959312121635,-2.7315356394681904,1.444325126955146,-0.11090429324203621,2.927522615903023,2.1721585514298942
610,611,Dive,Dave B.,1w7HbFpCSF2jZPs4oP50g0,spotify:track:1w7HbFpCSF2jZPs4oP50g0,2.73,0,0.872,0.574,6,-7.582,0.0868,0.521,0.0,0.376,0.913,127.002,6,-0.3956300879139739,1.7519372790443843,-0.22928109880943212,-0.09970994870070822,0.640735793580193,-0.014113021056727466,-0.12206077348823503,2.1029703474321555
611,612,Pay Attention,bbno$,1tXHRPqbUvkoJ5Vai6qtvx,spotify:track:1tXHRPqbUvkoJ5Vai6qtvx,2.78,27,0.898,0.395,4,-7.0,0.344,0.284,0.000132,0.108,0.331,137.987,6,0.5382826313618526,1.6881805965712837,0.424953139703908,-1.1508039901809466,-0.5537233704959957,-0.08572563367132296,-0.8400374788604955,0.20756929871763802
612,613,Vices,Jalen Santoy,2yOaX9Owp3hIQcS0vqakGw,spotify:track:2yOaX9Owp3hIQcS0vqakGw,2.4,20,0.602,0.49,2,-8.931,0.113,0.0171,0.00188,0.144,0.0529,105.298,5,0.7186028481374699,-1.1188220518535181,0.29845941869768683,-0.750523274469764,0.1002615030505962,-1.3021196726860589,-0.5714775423231161,-0.3866974855846387
613,614,Scented Candles,WDNG Crshrs,6EqubF3keWnwwD2jQ6r5gL,spotify:track:6EqubF3keWnwwD2jQ6r5gL,2.79,46,0.713,0.557,7,-10.874,0.452,0.36,0.0,0.257,0.694,129.403,6,0.4550857136095264,2.3259004820395575,0.6085932890360602,0.5195113323562596,-0.2743669732178787,0.5251205616095267,-0.9290116409929522,1.5424336174209334
614,615,Peso,Reo Cragun,28pg46FqtrZEdAj4LUIxKW,spotify:track:28pg46FqtrZEdAj4LUIxKW,3.22,0,0.706,0.634,9,-6.555,0.0528,0.0437,0.0,0.099,0.507,159.904,5,-0.8351025186315872,-0.16581438639710602,0.2000387249845327,-1.30944150715975,0.39789896752358617,1.2065436734587185,-1.2312964503279662,-0.030709521370021326
615,616,Spent All My Money...,MOD SUN,3DvpQiLpMFwCq50Eb2o1nP,spotify:track:3DvpQiLpMFwCq50Eb2o1nP,3.72,0,0.688,0.693,8,-8.043,0.0586,0.00633,0.0,0.485,0.22,123.904,1,-0.668943126756204,-0.8598705167342343,1.2519128242962891,0.6622859318946582,1.219493526896725,-0.11979324743884127,-0.7572224709838142,0.8315078221541633
616,617,To the Light,A.CHAL,6sqPFPIGkwB5vuxQiU61uQ,spotify:track:6sqPFPIGkwB5vuxQiU61uQ,3.64,34,0.722,0.623,0,-8.28,0.0334,0.0216,0.00155,0.101,0.15,124.989,7,-0.06597685416827416,-0.9361988276812262,-0.2900105663254184,-1.256011281679012,-0.6889067082658671,-0.9793610758853173,0.052070221231015755,-0.4807873830586725
617,618,Addison Lee (Peng Ting Called Maddison),Not3s,61AaiTZFfwruCncZ7m7CIg,spotify:track:61AaiTZFfwruCncZ7m7CIg,2.99,40,0.552,0.623,9,-6.256,0.446,0.716,0.0,0.0892,0.477,133.967,6,0.5036820903456758,1.0722576191233748,0.30530050773283607,0.3649488217209967,-0.20465963208257998,0.6733986813933528,-1.844763642926744,0.598145216821806
618,619,Swang,Rae Sremmurd,6mapJIPnQ23RTAevUoE0DL,spotify:track:6mapJIPnQ23RTAevUoE0DL,3.47,77,0.681,0.314,8,-9.319,0.0581,0.2,9.82e-06,0.1,0.166,139.992,4,1.4111520208594548,-0.46116487880259616,-1.1213642045142147,0.08456503698501527,-0.29912657274086996,1.204601250356706,-0.3366058950494393,-0.7748424787039367
619,620,Pull Up,Swift,5unrEQAcX0FWaXtIXLTklI,spotify:track:5unrEQAcX0FWaXtIXLTklI,3.52,34,0.668,0.853,2,-3.482,0.163,0.0159,0.0,0.335,0.374,110.951,7,-2.1541814788981317,-0.5046361407878066,0.4365322260905584,0.3061981512867795,-0.05922543022808946,-1.1806306996796931,-0.015029543965113313,0.4892020027644653
620,621,Hold You Close,Eli Sostre,190IJsdx5uOF47XcugFxbw,spotify:track:190IJsdx5uOF47XcugFxbw,3.21,26,0.811,0.601,2,-5.598,0.0349,0.162,2.12e-06,0.0965,0.35,121.039,5,-0.5521972215918448,-0.12823871716040477,-0.6415104031478823,-1.3090419277902459,-0.15750605152658026,-0.7356870788187501,0.04737969460456362,-0.29101875190346654
621,622,Fuck My Enemies,Allan Kingdom,0DLcjcjvUywWkPYseSdg7J,spotify:track:0DLcjcjvUywWkPYseSdg7J,3.62,42,0.704,0.644,0,-5.543,0.102,0.0226,1.04e-06,0.122,0.273,160.058,7,-0.9114349939783761,-0.717484255567349,-0.02852447988650259,-1.1119755695731153,-1.6432599747409762,-0.22157523188530118,-0.1879132753639703,-0.1742193514530068
622,623,Mediocre,Just John,1LmKgKQHTkmBO9qoMpT9v4,spotify:track:1LmKgKQHTkmBO9qoMpT9v4,5.35,0,0.866,0.503,2,-11.15,0.125,0.23,1.03e-06,0.0911,0.445,114.045,6,0.8627644090342136,1.0287349325906692,-0.041961279649601606,-1.8136791587081442,0.16053299193544185,-0.9427853646996536,-0.3075336549447265,0.41954911202091655
623,624,Figure It out (feat. SiR),Tre Capital,6y2zKjrftb0F3ftTyHt17L,spotify:track:6y2zKjrftb0F3ftTyHt17L,5.24,0,0.674,0.408,1,-8.463,0.254,0.0764,1.81e-05,0.069,0.186,107.643,5,0.8599385446767379,0.08449133139775165,0.7253801263954948,-1.5332527537244052,-0.07695047307118959,-1.5605276550889462,-0.9692224887759278,-0.09953273700885512
624,625,Galileo,Derek Pope,0CsNG3IO8C0qySCdZOTGyP,spotify:track:0CsNG3IO8C0qySCdZOTGyP,4.95,40,0.669,0.227,5,-13.46,0.037,0.565,0.000243,0.111,0.168,138.986,4,3.175415961462766,-0.3370410164115631,-0.7937668434688251,-0.47764492056433755,-0.4997591209437458,0.3451614042363725,-0.6058731235662506,0.11331798292154648
625,626,South Side Suicide (feat. Pouya),$uicideboy$,0LX4f8NnYnGxuryfP1MtJf,spotify:track:0LX4f8NnYnGxuryfP1MtJf,2.82,0,0.796,0.549,8,-6.285,0.0672,0.00572,0.335,0.0719,0.0479,109.998,5,0.23458445723781027,-1.1080144471993194,0.8131233962627608,-2.0835156814491946,1.9062213998631516,0.41570199556911813,0.40287635148414647,-0.4493250265731194
626,627,Paris,$uicideboy$,4kicAOmyaRrrnqOwIUKdmV,spotify:track:4kicAOmyaRrrnqOwIUKdmV,1.85,0,0.85,0.649,7,-6.188,0.0827,0.074,0.00519,0.0976,0.199,106.075,5,-0.48717938454456666,-0.006209812824292422,0.14495932079611917,-1.3964062312029373,1.3494410463296775,-0.43740305043683153,-0.6941639515824618,-0.698587865871112
627,628,Tunnel Vision,Kodak Black,4Q3N4Ct4zCuIHuZ65E3BD4,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,4.47,74,0.497,0.489,11,-7.724,0.294,0.0576,9.91e-05,0.122,0.231,171.853,7,0.2619396561458035,-0.4111065581062738,0.3238061692447924,0.6169928053711757,-0.7697911479984666,2.222877551102125,-1.581075370380238,-0.4563378563670315
628,629,goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,spotify:track:6gBFPUFcJLzWGx4lenP6h2,4.06,85,0.841,0.728,7,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049,2,-1.7609080183314851,0.14890505399156573,-1.4183028090605239,0.10674856440031197,-0.09660570096883601,0.8849233472450612,0.4983688215255084,-0.714914579076991
629,630,Stone Cold,Thomson & Ismael,5ew0JufLoaAOcH9iyuDZN1,spotify:track:5ew0JufLoaAOcH9iyuDZN1,3.66,10,0.533,0.705,4,-4.055,0.0861,0.0206,0.0,0.204,0.301,142.3,7,-1.296637174877426,-1.4542299099705132,0.5846438022450231,-0.4951617007827201,-0.2379186987284874,-0.31955102359404935,-0.9514768065696076,0.053206792160033704
630,631,Real Feels,RITUAL,0V8jmhCbvFyyoeralMQGyq,spotify:track:0V8jmhCbvFyyoeralMQGyq,3.64,0,0.7,0.633,4,-7.178,0.159,0.519,0.0,0.0598,0.578,99.987,5,0.18974864276458614,0.6860324633501866,-0.396379545772033,-1.1624288834412733,0.6039368810977327,-1.0344942528492982,-0.7124228587037406,0.49385166211612797
